track_id;rank;track_name;artist;date_added;popularity
6g76ndArDHwMe3OsrYxKiu;28;PASEK PLAYBOYA;MIÜ;2024-01-09 09:55:31;63
3moDqdYK90QDw3Lk9q5yDE;29;Mam Cię;Paluch;2024-01-09 09:55:31;71
4OMJGnvZfDvsePyCwRGO7X;30;Houdini;Dua Lipa;2024-01-09 09:55:31;93
2WBejVahXeC1gjCXVOlgbq;31;JEREMY SOCHAN;Oki;2024-01-09 09:55:31;72
49pLSmIFXk7rTfWcQ2Bvh7;32;Nicea;PRO8L3M;2024-01-09 09:55:31;67
1Eaiv6OMMwO3v4iWl4eHHY;33;Motyle;Sylwia Grzeszczak;2024-01-09 09:55:31;55
4u3pVIKFDquOVeyvkc1Hjh;34;5 INFLUENCEREK;Zeamsone;2024-01-09 09:55:31;69
1cnkQScXEGBZKqqy6EjVZo;35;NIE MA CIĘ;Fukaj;2024-01-09 09:55:31;69
3mzugJrKyhJNzZKS0RgWBg;36;MILLIE WALKY;bambi;2024-01-09 09:55:31;63
4vhYckF7yzomDdqoHb3dIl;37;Kulig;Kaz Bałagane;2024-01-09 09:55:31;69
7CyPwkp0oE8Ro9Dd5CUDjW;38;One Of The Girls (with JENNIE, Lily Rose Depp);The Weeknd;2024-01-09 09:55:31;96
2FHBvsUs4tpHSzIi3GvRjK;39;Ground Zero;PRO8L3M;2024-01-09 09:55:31;69
1odExI7RdWc4BT515LTAwj;40;Daylight;David Kushner;2024-01-09 09:55:31;95
59NraMJsLaMCVtwXTSia8i;41;Prada;cassö;2024-01-09 09:55:31;94
5fLvitH2z3igxp5haldJhc;42;JOEY TRIBBIANI;Mata;2024-01-09 09:55:31;66
086THPnabbu1zfDjRsxpoN;43;MONEY ON THE DASH - SPED UP;Elley Duhé;2024-01-09 09:55:31;82
61rJpXPZ4wkqmdsLYJu6LK;44;Z Tobą na chacie;Daria Zawiałow;2024-01-09 09:55:31;66
4uayCD0blZhblTiQqKLYiC;45;Skippers;Young Leosia;2024-01-09 09:55:31;64
4tKGFmENO69tZR9ahgZu48;46;Murder On The Dancefloor;Sophie Ellis-Bextor;2024-01-09 09:55:31;79
5XeFesFbtLpXzIVDNQP22n;47;I Wanna Be Yours;Arctic Monkeys;2024-01-09 09:55:31;96
2oILgeSykGjl0N9m0VvAjO;48;TYLE SŁOŃCA;White Widow;2024-01-09 09:55:31;70
17phhZDn6oGtzMe56NuWvj;49;Lose Control;Teddy Swims;2024-01-09 09:55:31;88
4EqPIm07a55pJQRSZw2Z4X;50;Supermoce (feat. Igo, Mrozu & Vito Bambino);Męskie Granie Orkiestra;2024-01-09 09:55:31;70
6epWbDEEEOakzBeyNr69MO;1;Plaster;Szpaku;2024-01-10 11:27:27;63
5dQ174Gi0u3FOq0xF32PEr;2;Erotyczne Pif-Paf;Figo i Samogony;2024-01-10 11:27:27;71
3a4hbzdiwoXYVa0n9XRyDK;3;HIPNOZA;NIKOŚ;2024-01-10 11:27:27;29
5Qw74vxmtJzAEYjy1wfVCk;4;Dzięki, że jesteś;Lanberry;2024-01-10 11:27:27;73
4qN8jx5g3h1oKz95qr3bF0;5;Jestem Twoją Bajką;Kleks;2024-01-10 11:27:27;62
1kuhnhugcuXf4CiNdqCRUU;6;BFF;bambi;2024-01-10 11:27:27;76
0DhKkQjcrOXLBr9eCtocfc;7;Kevin sam w domu;Blacha 2115;2024-01-10 11:27:27;72
33zbrcm0cYIxT5YvEGlFDl;8;Całkiem Nowa Bajka;Kleks;2024-01-10 11:27:27;68
0JvlaGyGok0jMp8wCQhI9p;9;NIENAWIDZĘ WARSZAWY!;Chivas;2024-01-10 11:27:27;67
2GgLLdsRjbiAtN5nfm7i7i;10;Miyabi;PRO8L3M;2024-01-10 11:27:27;72
7nl0YfumgokUqNDfVlYvkd;11;Garfield;Szpaku;2024-01-10 11:27:27;62
33FD8jBm5LZaQ2jJS3vXzm;12;Stan;Gibbs;2024-01-10 11:27:27;66
3rUGC1vUpkDG9CZFHMur1t;13;greedy;Tate McRae;2024-01-10 11:27:27;100
3XWr2NZqYd80MB8FIq9r55;14;Ne Rozumiju;Vixen;2024-01-10 11:27:27;70
2JJ6WnAfVglnYfxZubSukn;15;Jolie Jolie;Blacha 2115;2024-01-10 11:27:27;73
30r5RN2yGoKzanggEzqrzM;16;Fluid;ReTo;2024-01-10 11:27:27;64
1NtvjagHJRLQogzWVhpghv;17;Nim Zajdzie Słońce;Smolasty;2024-01-10 11:27:27;73
2r0tCQsTvEwkKEcZ9pYwZt;18;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2024-01-10 11:27:27;70
2PF5O4wQHtD9KpxNALuoBD;19;Ciapakwybujany;GM2L;2024-01-10 11:27:27;70
78hH2iGVmsmdPk50AhU2F4;20;Autumn Dance;L.U.C.;2024-01-10 11:27:27;51
5XVUws9S5FP89vNdxrysfp;21;Anioł Stróż;Szpaku;2024-01-10 11:27:27;60
3QHZAr43uvIGpWfJAHhFX3;22;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2024-01-10 11:27:27;72
5mjYQaktjmjcMKcUIcqz4s;23;Strangers;Kenya Grace;2024-01-10 11:27:27;96
3bK1zVFBKIzYjmptmI4NsJ;24;Overdrive (feat. Norma Jean Martine);Ofenbach;2024-01-10 11:27:27;86
0h3Xy4V4apMraB5NuM8U7Z;25;Stumblin' In;CYRIL;2024-01-10 11:27:27;75
3QAU2pj4LUKf7yaTgANlQV;26;ITALODISCO;The Kolors;2024-01-10 11:27:27;80
2WBejVahXeC1gjCXVOlgbq;27;JEREMY SOCHAN;Oki;2024-01-10 11:27:27;72
4OMJGnvZfDvsePyCwRGO7X;28;Houdini;Dua Lipa;2024-01-10 11:27:27;94
3moDqdYK90QDw3Lk9q5yDE;29;Mam Cię;Paluch;2024-01-10 11:27:27;71
6g76ndArDHwMe3OsrYxKiu;30;PASEK PLAYBOYA;MIÜ;2024-01-10 11:27:27;64
49pLSmIFXk7rTfWcQ2Bvh7;31;Nicea;PRO8L3M;2024-01-10 11:27:27;67
4u3pVIKFDquOVeyvkc1Hjh;32;5 INFLUENCEREK;Zeamsone;2024-01-10 11:27:27;69
1fBrFnMzvb5WetxfgadcH9;33;Animal Planet;Szpaku;2024-01-10 11:27:27;59
1Eaiv6OMMwO3v4iWl4eHHY;34;Motyle;Sylwia Grzeszczak;2024-01-10 11:27:27;57
1cnkQScXEGBZKqqy6EjVZo;35;NIE MA CIĘ;Fukaj;2024-01-10 11:27:27;69
3mzugJrKyhJNzZKS0RgWBg;36;MILLIE WALKY;bambi;2024-01-10 11:27:27;63
4uayCD0blZhblTiQqKLYiC;37;Skippers;Young Leosia;2024-01-10 11:27:27;64
1odExI7RdWc4BT515LTAwj;38;Daylight;David Kushner;2024-01-10 11:27:27;95
2FHBvsUs4tpHSzIi3GvRjK;39;Ground Zero;PRO8L3M;2024-01-10 11:27:27;69
59NraMJsLaMCVtwXTSia8i;40;Prada;cassö;2024-01-10 11:27:27;94
086THPnabbu1zfDjRsxpoN;41;MONEY ON THE DASH - SPED UP;Elley Duhé;2024-01-10 11:27:27;82
7CyPwkp0oE8Ro9Dd5CUDjW;42;One Of The Girls (with JENNIE, Lily Rose Depp);The Weeknd;2024-01-10 11:27:27;97
61rJpXPZ4wkqmdsLYJu6LK;43;Z Tobą na chacie;Daria Zawiałow;2024-01-10 11:27:27;66
4BgTgPsNeDz2KG4QsshjL9;44;BLUEBERRY;Guzior;2024-01-10 11:27:27;69
4vhYckF7yzomDdqoHb3dIl;45;Kulig;Kaz Bałagane;2024-01-10 11:27:27;69
4EqPIm07a55pJQRSZw2Z4X;46;Supermoce (feat. Igo, Mrozu & Vito Bambino);Męskie Granie Orkiestra;2024-01-10 11:27:27;70
4tKGFmENO69tZR9ahgZu48;47;Murder On The Dancefloor;Sophie Ellis-Bextor;2024-01-10 11:27:27;79
5fLvitH2z3igxp5haldJhc;48;JOEY TRIBBIANI;Mata;2024-01-10 11:27:27;66
17phhZDn6oGtzMe56NuWvj;49;Lose Control;Teddy Swims;2024-01-10 11:27:27;88
2oILgeSykGjl0N9m0VvAjO;50;TYLE SŁOŃCA;White Widow;2024-01-10 11:27:27;70
6epWbDEEEOakzBeyNr69MO;1;Plaster;Szpaku;2024-01-11 09:37:42;66
5dQ174Gi0u3FOq0xF32PEr;2;Erotyczne Pif-Paf;Figo i Samogony;2024-01-11 09:37:42;72
4qN8jx5g3h1oKz95qr3bF0;3;Jestem Twoją Bajką;Kleks;2024-01-11 09:37:42;62
3a4hbzdiwoXYVa0n9XRyDK;4;HIPNOZA;NIKOŚ;2024-01-11 09:37:42;29
5Qw74vxmtJzAEYjy1wfVCk;5;Dzięki, że jesteś;Lanberry;2024-01-11 09:37:42;74
1kuhnhugcuXf4CiNdqCRUU;6;BFF;bambi;2024-01-11 09:37:42;76
0DhKkQjcrOXLBr9eCtocfc;7;Kevin sam w domu;Blacha 2115;2024-01-11 09:37:42;72
2GgLLdsRjbiAtN5nfm7i7i;8;Miyabi;PRO8L3M;2024-01-11 09:37:42;72
33zbrcm0cYIxT5YvEGlFDl;9;Całkiem Nowa Bajka;Kleks;2024-01-11 09:37:42;68
33FD8jBm5LZaQ2jJS3vXzm;10;Stan;Gibbs;2024-01-11 09:37:42;66
0JvlaGyGok0jMp8wCQhI9p;11;NIENAWIDZĘ WARSZAWY!;Chivas;2024-01-11 09:37:42;68
3rUGC1vUpkDG9CZFHMur1t;12;greedy;Tate McRae;2024-01-11 09:37:42;100
3XWr2NZqYd80MB8FIq9r55;13;Ne Rozumiju;Vixen;2024-01-11 09:37:42;71
30r5RN2yGoKzanggEzqrzM;14;Fluid;ReTo;2024-01-11 09:37:42;65
7nl0YfumgokUqNDfVlYvkd;15;Garfield;Szpaku;2024-01-11 09:37:42;64
1NtvjagHJRLQogzWVhpghv;16;Nim Zajdzie Słońce;Smolasty;2024-01-11 09:37:42;73
2PF5O4wQHtD9KpxNALuoBD;17;Ciapakwybujany;GM2L;2024-01-11 09:37:42;70
2r0tCQsTvEwkKEcZ9pYwZt;18;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2024-01-11 09:37:42;70
78hH2iGVmsmdPk50AhU2F4;19;Autumn Dance;L.U.C.;2024-01-11 09:37:42;51
2JJ6WnAfVglnYfxZubSukn;20;Jolie Jolie;Blacha 2115;2024-01-11 09:37:42;73
5mjYQaktjmjcMKcUIcqz4s;21;Strangers;Kenya Grace;2024-01-11 09:37:42;96
3bK1zVFBKIzYjmptmI4NsJ;22;Overdrive (feat. Norma Jean Martine);Ofenbach;2024-01-11 09:37:42;86
0h3Xy4V4apMraB5NuM8U7Z;23;Stumblin' In;CYRIL;2024-01-11 09:37:42;75
3QHZAr43uvIGpWfJAHhFX3;24;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2024-01-11 09:37:42;72
3moDqdYK90QDw3Lk9q5yDE;25;Mam Cię;Paluch;2024-01-11 09:37:42;71
3QAU2pj4LUKf7yaTgANlQV;26;ITALODISCO;The Kolors;2024-01-11 09:37:42;80
2WBejVahXeC1gjCXVOlgbq;27;JEREMY SOCHAN;Oki;2024-01-11 09:37:42;72
6g76ndArDHwMe3OsrYxKiu;28;PASEK PLAYBOYA;MIÜ;2024-01-11 09:37:42;64
4OMJGnvZfDvsePyCwRGO7X;29;Houdini;Dua Lipa;2024-01-11 09:37:42;94
49pLSmIFXk7rTfWcQ2Bvh7;30;Nicea;PRO8L3M;2024-01-11 09:37:42;67
1cnkQScXEGBZKqqy6EjVZo;31;NIE MA CIĘ;Fukaj;2024-01-11 09:37:42;69
5XVUws9S5FP89vNdxrysfp;32;Anioł Stróż;Szpaku;2024-01-11 09:37:42;62
1Eaiv6OMMwO3v4iWl4eHHY;33;Motyle;Sylwia Grzeszczak;2024-01-11 09:37:42;59
4u3pVIKFDquOVeyvkc1Hjh;34;5 INFLUENCEREK;Zeamsone;2024-01-11 09:37:42;69
2FHBvsUs4tpHSzIi3GvRjK;35;Ground Zero;PRO8L3M;2024-01-11 09:37:42;69
3mzugJrKyhJNzZKS0RgWBg;36;MILLIE WALKY;bambi;2024-01-11 09:37:42;63
1odExI7RdWc4BT515LTAwj;37;Daylight;David Kushner;2024-01-11 09:37:42;95
4BgTgPsNeDz2KG4QsshjL9;38;BLUEBERRY;Guzior;2024-01-11 09:37:42;69
086THPnabbu1zfDjRsxpoN;39;MONEY ON THE DASH - SPED UP;Elley Duhé;2024-01-11 09:37:42;82
17phhZDn6oGtzMe56NuWvj;40;Lose Control;Teddy Swims;2024-01-11 09:37:42;88
7CyPwkp0oE8Ro9Dd5CUDjW;41;One Of The Girls (with JENNIE, Lily Rose Depp);The Weeknd;2024-01-11 09:37:42;97
61rJpXPZ4wkqmdsLYJu6LK;42;Z Tobą na chacie;Daria Zawiałow;2024-01-11 09:37:42;66
59NraMJsLaMCVtwXTSia8i;43;Prada;cassö;2024-01-11 09:37:42;94
4vhYckF7yzomDdqoHb3dIl;44;Kulig;Kaz Bałagane;2024-01-11 09:37:42;69
1fBrFnMzvb5WetxfgadcH9;45;Animal Planet;Szpaku;2024-01-11 09:37:42;61
2oILgeSykGjl0N9m0VvAjO;46;TYLE SŁOŃCA;White Widow;2024-01-11 09:37:42;70
4uayCD0blZhblTiQqKLYiC;47;Skippers;Young Leosia;2024-01-11 09:37:42;65
4tKGFmENO69tZR9ahgZu48;48;Murder On The Dancefloor;Sophie Ellis-Bextor;2024-01-11 09:37:42;80
4kjI1gwQZRKNDkw1nI475M;49;MY EYES;Travis Scott;2024-01-11 09:37:42;89
42VsgItocQwOQC3XWZ8JNA;50;FE!N (feat. Playboi Carti);Travis Scott;2024-01-11 09:37:42;91
